,MinEStateIndex,BCUT2D_MRHI,PEOE_VSA12,PEOE_VSA6,SMR_VSA2,SMR_VSA6,SlogP_VSA8,VSA_EState5,NumAliphaticCarbocycles,NumAromaticCarbocycles,NumAromaticRings,fr_Ar_N,fr_Ar_NH,fr_aniline,fr_imidazole
0,0.3520550811302384,0.06622739525160248,0.20450794094030048,0.27272727272727276,0.0,0.12642255985030382,0.3941804346644072,0.686541453274258,0.0,0.75,0.5714285714285714,0.25,0.0,0.3333333333333333,0.0
1,0.8355798565447982,0.0340176698360839,0.20450794094030048,0.36363636363636365,0.0,0.07558592373448932,0.5036104792891578,0.7066905265593396,0.0,0.5,0.7142857142857142,0.75,0.3333333333333333,0.0,1.0
2,0.8587685577252211,0.09731659833091733,0.20450794094030048,0.5374852071385908,0.0,0.07558592373448932,0.5036104792891578,0.7468372778415935,0.0,0.5,0.7142857142857142,0.75,0.3333333333333333,0.0,1.0
3,0.9519052870331691,0.033767005919980275,0.20450794094030048,0.0,0.0,0.14216615306623454,0.3001391681923864,0.7588821553260638,0.0,0.25,0.5714285714285714,0.625,0.3333333333333333,0.3333333333333333,0.0
4,0.48439079256056927,0.28113567763982694,0.20450794094030048,0.36363636363636365,0.0,0.42360141703939325,0.10104512754479955,0.7476791004691975,0.0,0.5,0.5714285714285714,0.375,0.0,0.6666666666666666,0.0
5,0.8353552496397749,0.07029525760992805,0.0,0.09859031861996909,0.0,0.13641255573629957,0.398849675379593,0.6699424204533503,0.0,0.25,0.42857142857142855,0.375,0.3333333333333333,0.16666666666666666,0.0
6,0.4888243555622154,0.28243889996883675,0.5491154924598838,0.36363636363636365,0.0,0.6984650027254129,0.10104512754479955,0.7239241342150883,0.0,0.5,0.5714285714285714,0.375,0.0,0.6666666666666666,0.0
7,0.791090851484723,0.06729505919961909,0.2030928476247925,0.0,0.3333333333333333,0.14975035461968897,0.5022294232819855,0.5880528574886327,0.0,0.0,0.5714285714285714,0.625,0.3333333333333333,0.0,0.5
8,0.7979336822387901,0.06728653297097509,0.2030928476247925,0.0,0.3333333333333333,0.14975035461968897,0.5022294232819855,0.6453531975667928,0.0,0.0,0.5714285714285714,0.625,0.3333333333333333,0.0,0.5
9,0.7942360437755993,0.09642701786148244,0.2030928476247925,0.17384884350222715,0.3333333333333333,0.14975035461968897,0.5986053101115992,0.6353022816392451,0.0,0.25,0.5714285714285714,0.625,0.3333333333333333,0.0,0.0
10,0.9047380574043024,0.0718351487925547,0.0,0.0,0.0,0.06082663200181026,0.39484202874882646,0.766592457979814,0.5,0.0,0.5714285714285714,0.75,0.0,0.3333333333333333,0.5
11,0.856344369073585,0.09802075989367753,0.40760078856509296,0.45425734394037803,0.0,0.3394053408043444,0.0,0.7268432584069608,0.0,0.25,0.42857142857142855,0.5,0.0,0.6666666666666666,0.0
12,0.48931024763363506,0.27815933662346026,0.749115492459884,0.0,0.0,0.5487803331744298,0.0,0.6719413954057682,0.0,0.0,0.42857142857142855,0.625,0.3333333333333333,0.6666666666666666,0.0
