MinEStateIndex,BCUT2D_MRHI,PEOE_VSA12,PEOE_VSA6,SMR_VSA2,SMR_VSA6,SlogP_VSA8,VSA_EState5,NumAliphaticCarbocycles,NumAromaticCarbocycles,NumAromaticRings,fr_Ar_N,fr_Ar_NH,fr_aniline,fr_imidazole,prediction,smiles,zinc_id
-0.9896768707482996,6.039100939448945,0.0,12.990104268152232,0.0,6.606881964512918,0.0,-0.5407322373393804,1,1,1,0,0,0,0,1,Cc1cc2c(c(C)c1[C@H](O)CO)C(=O)[C@@H](C)[C@@H]2O,ZINC000085812377
-0.5786451247165532,5.94148142396396,0.0,6.4208216229260096,0.0,0.0,0.0,-0.8994585380448465,0,1,1,0,0,0,0,1,C[C@@H]1CC[C@@H](O)CCCCc2cc(O)cc(O)c2C(=O)O1,ZINC000085995855
-0.925807586871944,6.156549606510657,5.783244946364939,76.50871746522809,0.0,7.109797541277533,0.0,-1.0050793248004235,1,2,2,0,0,0,0,1,CCCCCCCC/C=C/CCCCCCCC(=O)O[C@H]1c2cc(C)cc(O)c2C(=O)c2c(O)cc(OC)cc21,ZINC000085964637
-0.4456785005668935,6.098171761928645,5.783244946364939,57.4140196954948,0.0,6.606881964512918,0.0,-0.6665048590438998,3,0,0,0,0,0,0,1,CC(C)=CC(=O)OC[C@@]1(C)CCC[C@@]2(C)C1=CC=C1C=C(C(C)C)C(=O)C(O)=C12,ZINC000085967903
0.005051503881319,6.005147184517027,24.041477805951544,18.19910120538483,0.0,48.82456085979972,10.772448428929591,5.687633269436398,0,4,5,1,0,0,0,1,COc1ccc2cc1Oc1ccc(cc1)Cc1nccc3c(OC)c4c(c(c13)Oc1c3c(cc(OC)c1OC)[C@H](C2)N(C)CC3)OCO4,ZINC000085976800
-0.5397222222222222,6.170576676480879,0.0,30.351141419052592,0.0,20.199310353102685,0.0,-0.0776114890400603,2,1,1,0,0,0,0,1,COC(=O)[C@@]12CC[C@]3(C=CCN4CC[C@]5(C1=Nc1ccccc15)[C@@H]43)C2,ZINC000085990916
-1.098844211513249,5.803406276041216,5.907179729351506,146.80260683969436,0.0,6.606881964512918,0.0,-0.5162028548417974,0,0,0,0,0,0,0,1,CCCCCCCCCCCCC[C@@H](O)C(=O)N[C@@H](CO)[C@H](O)/C=C/CC/C=C(\C)CCCCCCCCC,ZINC000085893572
-0.2162596844293272,5.6456645738653215,0.0,94.231055456426,0.0,7.109797541277533,6.076020106833881,2.7699489341092876,4,2,2,0,0,0,0,1,CO[C@@H]1c2cc(C(C)C)c(O)cc2[C@@]2(C)CCCC(C)(C)[C@@H]2[C@H]1Oc1cc2c(cc1C(C)C)C=C[C@H]1C(C)(C)CCC[C@@]21C,ZINC000085899886
-0.6100613258712508,6.034886677843637,5.749511833283905,12.13273413692322,0.0,7.109797541277533,22.29294326667848,-0.5729523216144277,0,4,5,0,0,0,0,1,COc1cc2c(c(O)c1Oc1ccc(-c3cc(=O)c4c(O)c(C)c(O)cc4o3)cc1)C(=O)C[C@H](c1ccc(O)cc1)O2,ZINC000085916151
-4.913727888531955,8.139288255609673,0.0,16.917597676141654,0.0,18.615504754771113,0.0,-0.2429201835055014,0,0,0,0,0,0,0,1,CS(=O)(=O)CCC/C(=N\OS(=O)(=O)O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,ZINC000013549482
